,edition,application_type,application_number,product_number,exclusivity_code,exclusivity_expiration,active_ingredient,trade_name,observation_count
6737,1998,N/A,020240,002,NCE,1999-12-29,SPIRAPRIL HYDROCHLORIDE,RENORMAX,1
6738,1998,N/A,020240,003,NCE,1999-12-29,SPIRAPRIL HYDROCHLORIDE,RENORMAX,1
6739,1998,N/A,020240,004,NCE,1999-12-29,SPIRAPRIL HYDROCHLORIDE,RENORMAX,1
6740,1998,N/A,020241,001,NCE,1999-12-27,LAMOTRIGINE,LAMICTAL,1
6741,1998,N/A,020241,002,NCE,1999-12-27,LAMOTRIGINE,LAMICTAL,1
6742,1998,N/A,020241,003,NCE,1999-12-27,LAMOTRIGINE,LAMICTAL,1
6743,1998,N/A,020241,004,NCE,1999-12-27,LAMOTRIGINE,LAMICTAL,1
6744,1998,N/A,020241,005,NCE,1999-12-27,LAMOTRIGINE,LAMICTAL,1
6745,1998,N/A,020241,006,NCE,1999-12-27,LAMOTRIGINE,LAMICTAL,1
6746,1998,N/A,020243,001,NCE,1999-12-05,FLUVOXAMINE MALEATE,LUVOX,1
6747,1998,N/A,020243,002,NCE,1999-12-05,FLUVOXAMINE MALEATE,LUVOX,1
6748,1998,N/A,020243,003,NCE,1999-12-05,FLUVOXAMINE MALEATE,LUVOX,1
6749,1998,N/A,020243,004,NCE,1999-12-05,FLUVOXAMINE MALEATE,LUVOX,1
6750,1998,N/A,020250,001,ODE,1999-07-24,HALOFANTRINE HYDROCHLORIDE,HALFAN,1
6751,1998,N/A,020251,001,I-120,1998-03-29,RANITIDINE HYDROCHLORIDE,ZANTAC 150,1
6752,1998,N/A,020251,002,I-120,1998-03-29,RANITIDINE HYDROCHLORIDE,ZANTAC 150,1
6753,1998,N/A,020254,001,NDF,1999-03-08,DICLOFENAC SODIUM,VOLTAREN-XR,1
6754,1998,N/A,020256,001,NCE,1999-11-23,TECHNETIUM TC-99M BICISATE KIT,NEUROLITE,1
6755,1998,N/A,020259,001,ODE,1999-11-20,ATOVAQUONE,MEPRON,1
6756,1998,N/A,020261,001,D-31,1999-03-20,FLUVASTATIN SODIUM,LESCOL,1
6757,1998,N/A,020261,001,I-210,2000-10-01,FLUVASTATIN SODIUM,LESCOL,1
6758,1998,N/A,020261,001,NCE,1998-12-31,FLUVASTATIN SODIUM,LESCOL,1
6759,1998,N/A,020261,002,D-31,1999-03-20,FLUVASTATIN SODIUM,LESCOL,1
6760,1998,N/A,020261,002,I-210,2000-10-01,FLUVASTATIN SODIUM,LESCOL,1
6761,1998,N/A,020261,002,NCE,1998-12-31,FLUVASTATIN SODIUM,LESCOL,1
6762,1998,N/A,020262,001,I-202,2000-08-04,PACLITAXEL,TAXOL,1
6763,1998,N/A,020262,001,ODE,2004-08-04,PACLITAXEL,TAXOL,1
6764,1998,N/A,020263,002,ODE,2000-04-16,LEUPROLIDE ACETATE,LUPRON DEPOT-PED,1
6765,1998,N/A,020263,003,ODE,2000-04-16,LEUPROLIDE ACETATE,LUPRON DEPOT-PED,1
6766,1998,N/A,020263,004,ODE,2000-04-16,LEUPROLIDE ACETATE,LUPRON DEPOT-PED,1
6767,1998,N/A,020264,001,ODE,2000-09-10,MEGESTROL ACETATE,MEGACE,1
6768,1998,N/A,020267,002,NP,1998-06-16,IBUPROFEN,JUNIOR STRENGTH ADVIL,1
6769,1998,N/A,020272,001,D-37,2000-10-17,RISPERIDONE,RISPERDAL,1
6770,1998,N/A,020272,001,NCE,1998-12-29,RISPERIDONE,RISPERDAL,1
6771,1998,N/A,020272,002,D-37,2000-10-17,RISPERIDONE,RISPERDAL,1
6772,1998,N/A,020272,002,NCE,1998-12-29,RISPERIDONE,RISPERDAL,1
6773,1998,N/A,020272,003,D-37,2000-10-17,RISPERIDONE,RISPERDAL,1
6774,1998,N/A,020272,003,NCE,1998-12-29,RISPERIDONE,RISPERDAL,1
6775,1998,N/A,020272,004,D-37,2000-10-17,RISPERIDONE,RISPERDAL,1
6776,1998,N/A,020272,004,NCE,1998-12-29,RISPERIDONE,RISPERDAL,1
6777,1998,N/A,020272,005,NCE,1998-12-29,RISPERIDONE,RISPERDAL,1
6778,1998,N/A,020273,001,D-33,2000-03-20,CALCIPOTRIENE,DOVONEX,1
6779,1998,N/A,020273,001,NCE,1998-12-29,CALCIPOTRIENE,DOVONEX,1
6780,1998,N/A,020279,001,I-154,1999-05-03,PREDNICARBATE,DERMATOP,1
6781,1998,N/A,020280,004,NS,1998-08-24,"SOMATROPIN, BIOSYNTHETIC",GENOTROPIN PRESERVATIVE FREE,1
6782,1998,N/A,020280,004,ODE,2004-10-31,"SOMATROPIN, BIOSYNTHETIC",GENOTROPIN PRESERVATIVE FREE,1
6783,1998,N/A,020280,006,NS,1998-08-24,"SOMATROPIN, BIOSYNTHETIC",GENOTROPIN,1
6784,1998,N/A,020280,006,ODE,2004-10-31,"SOMATROPIN, BIOSYNTHETIC",GENOTROPIN,1
6785,1998,N/A,020281,001,NCE,2000-03-03,TRAMADOL HYDROCHLORIDE,ULTRAM,1
6786,1998,N/A,020281,002,NCE,2000-03-03,TRAMADOL HYDROCHLORIDE,ULTRAM,1
6787,1998,N/A,020287,001,D-30,1999-03-18,DALTEPARIN SODIUM,FRAGMIN,1
6788,1998,N/A,020287,001,NCE,1999-12-22,DALTEPARIN SODIUM,FRAGMIN,1
6789,1998,N/A,020287,003,D-30,1999-03-18,DALTEPARIN SODIUM,FRAGMIN,1
6790,1998,N/A,020287,003,NCE,1999-12-22,DALTEPARIN SODIUM,FRAGMIN,1
6791,1998,N/A,020291,001,NC,1999-10-24,ALBUTEROL SULFATE,COMBIVENT,1
6792,1998,N/A,020292,001,NP,2000-10-14,FERRIC AMMONIUM CITRATE,FERRISELTZ,1
6793,1998,N/A,020297,001,I-194,2000-05-29,CARVEDILOL,COREG,1
6794,1998,N/A,020297,001,NCE,2000-09-14,CARVEDILOL,COREG,1
6795,1998,N/A,020297,002,I-194,2000-05-29,CARVEDILOL,COREG,1
6796,1998,N/A,020297,002,NCE,2000-09-14,CARVEDILOL,COREG,1
6797,1998,N/A,020297,003,I-194,2000-05-29,CARVEDILOL,COREG,1
6798,1998,N/A,020297,003,NCE,2000-09-14,CARVEDILOL,COREG,1
6799,1998,N/A,020297,004,I-194,2000-05-29,CARVEDILOL,COREG,1
6800,1998,N/A,020297,004,NCE,2000-09-14,CARVEDILOL,COREG,1
6801,1998,N/A,020298,001,NDF,1999-05-17,ALLOPURINOL SODIUM,ZYLOPRIM,1
6802,1998,N/A,020298,001,ODE,2003-05-17,ALLOPURINOL SODIUM,ZYLOPRIM,1
6803,1998,N/A,020304,001,NCE,1998-12-29,APROTININ BOVINE,TRASYLOL,1
6804,1998,N/A,020304,001,ODE,2000-12-29,APROTININ BOVINE,TRASYLOL,1
6805,1998,N/A,020305,001,D-36,2000-10-06,GRANISETRON HYDROCHLORIDE,KYTRIL,1
6806,1998,N/A,020305,001,NCE,1998-12-29,GRANISETRON HYDROCHLORIDE,KYTRIL,1
6807,1998,N/A,020305,001,NDF,1998-03-16,GRANISETRON HYDROCHLORIDE,KYTRIL,1
6808,1998,N/A,020310,001,NP,2000-10-10,KETOCONAZOLE,NIZORAL A-D,1
6809,1998,N/A,020312,001,NCE,2000-04-19,MOEXIPRIL HYDROCHLORIDE,UNIVASC,1
6810,1998,N/A,020312,002,NCE,2000-04-19,MOEXIPRIL HYDROCHLORIDE,UNIVASC,1
6811,1998,N/A,020313,002,NDF,1998-08-17,"CALCITONIN, SALMON",MIACALCIN,1
6812,1998,N/A,020314,001,NCE,1999-06-02,INDIUM IN-111 PENTETREOTIDE KIT,OCTREOSCAN,1
6813,1998,N/A,020315,001,NCE,1998-07-09,LEVOMETHADYL ACETATE HYDROCHLORIDE,ORLAAM,1
6814,1998,N/A,020315,001,ODE,2000-07-09,LEVOMETHADYL ACETATE HYDROCHLORIDE,ORLAAM,1
6815,1998,N/A,020316,001,NCE,2000-12-21,IOXILAN,OXILAN-300,1
6816,1998,N/A,020316,002,NCE,2000-12-21,IOXILAN,OXILAN-350,1
6817,1998,N/A,020325,001,NS,1998-04-28,FAMOTIDINE,PEPCID AC,1
6818,1998,N/A,020326,001,NCE,1998-12-17,TRIMETREXATE GLUCURONATE,NEUTREXIN,1
6819,1998,N/A,020326,001,ODE,2000-12-17,TRIMETREXATE GLUCURONATE,NEUTREXIN,1
6820,1998,N/A,020333,001,NCE,2002-03-14,ANAGRELIDE HYDROCHLORIDE,AGRYLIN,1
6821,1998,N/A,020333,001,ODE,2004-03-14,ANAGRELIDE HYDROCHLORIDE,AGRYLIN,1
6822,1998,N/A,020333,002,NCE,2002-03-14,ANAGRELIDE HYDROCHLORIDE,AGRYLIN,1
6823,1998,N/A,020333,002,ODE,2004-03-14,ANAGRELIDE HYDROCHLORIDE,AGRYLIN,1
6824,1998,N/A,020338,001,NCE,2001-05-31,ADAPALENE,DIFFERIN,1
6825,1998,N/A,020340,001,D-32,1999-05-03,CLOBETASOL PROPIONATE,TEMOVATE E,1
6826,1998,N/A,020346,001,NCE,2000-12-08,CETIRIZINE HYDROCHLORIDE,ZYRTEC,1
6827,1998,N/A,020346,001,NDF,1999-09-27,CETIRIZINE HYDROCHLORIDE,ZYRTEC,1
6828,1998,N/A,020351,001,I-211,2000-10-10,IODIXANOL,VISIPAQUE 270,1
6829,1998,N/A,020351,001,NCE,2001-03-22,IODIXANOL,VISIPAQUE 270,1
6830,1998,N/A,020351,002,I-211,2000-10-10,IODIXANOL,VISIPAQUE 320,1
6831,1998,N/A,020351,002,NCE,2001-03-22,IODIXANOL,VISIPAQUE 320,1
6832,1998,N/A,020353,001,NDF,1999-01-05,NAPROXEN SODIUM,NAPRELAN,1
6833,1998,N/A,020353,002,NDF,1999-01-05,NAPROXEN SODIUM,NAPRELAN,1
6834,1998,N/A,020353,003,NDF,1999-01-05,NAPROXEN SODIUM,NAPRELAN,1
6835,1998,N/A,020355,001,ODE,2001-03-07,DESMOPRESSIN ACETATE,STIMATE,1
6836,1998,N/A,020356,001,NCE,2000-02-02,NISOLDIPINE,SULAR,1
6837,1998,N/A,020356,002,NCE,2000-02-02,NISOLDIPINE,SULAR,1
6838,1998,N/A,020356,003,NCE,2000-02-02,NISOLDIPINE,SULAR,1
6839,1998,N/A,020356,004,NCE,2000-02-02,NISOLDIPINE,SULAR,1
6840,1998,N/A,020357,001,NCE,2000-03-03,METFORMIN HYDROCHLORIDE,GLUCOPHAGE,1
6841,1998,N/A,020357,002,NCE,2000-03-03,METFORMIN HYDROCHLORIDE,GLUCOPHAGE,1
6842,1998,N/A,020363,001,I-207,2000-09-16,FAMCICLOVIR,FAMVIR,1
6843,1998,N/A,020363,002,I-207,2000-09-16,FAMCICLOVIR,FAMVIR,1
6844,1998,N/A,020363,002,NCE,1999-06-29,FAMCICLOVIR,FAMVIR,1
6845,1998,N/A,020363,003,I-138,1998-12-11,FAMCICLOVIR,FAMVIR,1
6846,1998,N/A,020363,003,I-207,2000-09-16,FAMCICLOVIR,FAMVIR,1
6847,1998,N/A,020363,003,NCE,1999-06-29,FAMCICLOVIR,FAMVIR,1
6848,1998,N/A,020364,002,NC,1998-03-03,AMLODIPINE BESYLATE,LOTREL,1
6849,1998,N/A,020364,003,NC,1998-03-03,AMLODIPINE BESYLATE,LOTREL,1
6850,1998,N/A,020364,004,NC,1998-03-03,AMLODIPINE BESYLATE,LOTREL,1
6851,1998,N/A,020367,001,NCE,1999-05-23,IMIGLUCERASE,CEREZYME,1
6852,1998,N/A,020367,001,ODE,2001-05-23,IMIGLUCERASE,CEREZYME,1
6853,1998,N/A,020372,001,NCE,2001-02-09,TECHNETIUM TC-99M TETROFOSMIN KIT,MYOVIEW,1
6854,1998,N/A,020377,001,NDF,1998-08-03,AMIODARONE HYDROCHLORIDE,CORDARONE,1
6855,1998,N/A,020377,001,ODE,2002-08-03,AMIODARONE HYDROCHLORIDE,CORDARONE,1
6856,1998,N/A,020378,001,NP,2000-09-29,FOLLITROPIN ALFA/BETA,GONAL-F,1
6857,1998,N/A,020378,002,NP,2000-09-29,FOLLITROPIN ALFA/BETA,GONAL-F,1
6858,1998,N/A,020379,001,NP,1998-07-06,ALPROSTADIL,CAVERJECT,1
6859,1998,N/A,020379,002,NP,1998-07-06,ALPROSTADIL,CAVERJECT,1
6860,1998,N/A,020380,001,NCE,2001-05-31,ADAPALENE,DIFFERIN,1
6861,1998,N/A,020381,001,NDF,2000-07-28,NIACIN,NIASPAN,1
6862,1998,N/A,020381,002,NDF,2000-07-28,NIACIN,NIASPAN,1
6863,1998,N/A,020381,003,NDF,2000-07-28,NIACIN,NIASPAN,1
6864,1998,N/A,020381,004,NDF,2000-07-28,NIACIN,NIASPAN,1
6865,1998,N/A,020381,005,NDF,2000-07-28,NIACIN,NIASPAN TITRATION STARTER PACK,1
6866,1998,N/A,020385,001,NP,1999-03-22,NICOTINE,NICOTROL,1
6867,1998,N/A,020386,001,NCE,2000-04-14,LOSARTAN POTASSIUM,COZAAR,1
6868,1998,N/A,020386,002,NCE,2000-04-14,LOSARTAN POTASSIUM,COZAAR,1
6869,1998,N/A,020387,001,NC,1998-04-28,HYDROCHLOROTHIAZIDE,HYZAAR,1
6870,1998,N/A,020387,001,NCE,2000-04-14,HYDROCHLOROTHIAZIDE,HYZAAR,1
6871,1998,N/A,020388,001,NCE,1999-12-23,VINORELBINE TARTRATE,NAVELBINE,1
6872,1998,N/A,020392,001,NCE,1999-08-15,CYSTEAMINE BITARTRATE,CYSTAGON,1
6873,1998,N/A,020392,001,ODE,2001-08-15,CYSTEAMINE BITARTRATE,CYSTAGON,1
6874,1998,N/A,020392,002,NCE,1999-08-15,CYSTEAMINE BITARTRATE,CYSTAGON,1
6875,1998,N/A,020392,002,ODE,2001-08-15,CYSTEAMINE BITARTRATE,CYSTAGON,1
6876,1998,N/A,020393,001,NDF,1998-10-20,IPRATROPIUM BROMIDE,ATROVENT,1
6877,1998,N/A,020394,001,NDF,1998-10-20,IPRATROPIUM BROMIDE,ATROVENT,1
6878,1998,N/A,020397,001,NCE,2001-11-27,TIZANIDINE HYDROCHLORIDE,ZANAFLEX,1
6879,1998,N/A,020398,001,NCE,1998-07-29,CISAPRIDE MONOHYDRATE,PROPULSID,1
6880,1998,N/A,020401,005,NS,1998-09-11,DILTIAZEM HYDROCHLORIDE,TIAZAC,1
6881,1998,N/A,020405,001,I-194,2000-09-30,DIGOXIN,LANOXIN,1
6882,1998,N/A,020405,002,I-194,2000-09-30,DIGOXIN,LANOXIN,1
6883,1998,N/A,020405,003,I-194,2000-09-30,DIGOXIN,LANOXIN,1
6884,1998,N/A,020405,004,I-194,2000-09-30,DIGOXIN,LANOXIN,1
6885,1998,N/A,020405,005,I-194,2000-09-30,DIGOXIN,LANOXIN,1
6886,1998,N/A,020405,006,I-194,2000-09-30,DIGOXIN,LANOXIN,1
6887,1998,N/A,020406,001,I-116,1999-04-08,LANSOPRAZOLE,PREVACID,1
6888,1998,N/A,020406,001,I-195,2000-06-17,LANSOPRAZOLE,PREVACID,1
6889,1998,N/A,020406,001,I-196,2000-05-08,LANSOPRAZOLE,PREVACID,1
6890,1998,N/A,020406,001,I-197,2000-04-17,LANSOPRAZOLE,PREVACID,1
6891,1998,N/A,020406,001,I-198,2000-06-17,LANSOPRAZOLE,PREVACID,1
6892,1998,N/A,020406,001,NCE,2000-05-10,LANSOPRAZOLE,PREVACID,1
6893,1998,N/A,020406,002,I-116,1999-04-08,LANSOPRAZOLE,PREVACID,1
6894,1998,N/A,020406,002,I-195,2000-06-17,LANSOPRAZOLE,PREVACID,1
6895,1998,N/A,020406,002,I-196,2000-05-08,LANSOPRAZOLE,PREVACID,1
6896,1998,N/A,020406,002,I-197,2000-04-17,LANSOPRAZOLE,PREVACID,1
6897,1998,N/A,020406,002,I-198,2000-06-17,LANSOPRAZOLE,PREVACID,1
6898,1998,N/A,020406,002,NCE,2000-05-10,LANSOPRAZOLE,PREVACID,1
6899,1998,N/A,020408,001,NCE,1999-12-09,DORZOLAMIDE HYDROCHLORIDE,TRUSOPT,1
6900,1998,N/A,020410,001,NCE,2001-12-06,FERUMOXSIL,GASTROMARK,1
6901,1998,N/A,020411,001,NDF,1998-03-30,DINOPROSTONE,CERVIDIL,1
6902,1998,N/A,020412,001,NCE,1999-06-24,STAVUDINE,ZERIT,1
6903,1998,N/A,020412,002,NCE,1999-06-24,STAVUDINE,ZERIT,1
6904,1998,N/A,020412,003,NCE,1999-06-24,STAVUDINE,ZERIT,1
6905,1998,N/A,020412,004,NCE,1999-06-24,STAVUDINE,ZERIT,1
6906,1998,N/A,020412,005,NCE,1999-06-24,STAVUDINE,ZERIT,1
6907,1998,N/A,020415,001,NCE,2001-06-14,MIRTAZAPINE,REMERON,1
6908,1998,N/A,020415,002,NCE,2001-06-14,MIRTAZAPINE,REMERON,1
6909,1998,N/A,020416,001,NCE,2001-08-30,FERUMOXIDES,FERIDEX I.V.,1
6910,1998,N/A,020417,001,NP,1999-12-03,ESTRADIOL,FEMPATCH,1
6911,1998,N/A,020418,001,I-123,1998-03-24,IBUPROFEN,MOTRIN,1
6912,1998,N/A,020420,001,NCE,2002-09-12,ARBUTAMINE HYDROCHLORIDE,GENESA,1
6913,1998,N/A,020421,001,NP,1998-12-21,BUTOCONAZOLE NITRATE,FEMSTAT 3,1
6914,1998,N/A,020428,001,NCE,2000-09-13,AZELAIC ACID,AZELEX,1
6915,1998,N/A,020429,001,NS,1998-10-06,KETOPROFEN,ORUDIS KT,1
6916,1998,N/A,020430,001,NCE,2001-12-24,DANAPAROID SODIUM,ORGARAN,1
6917,1998,N/A,020438,001,ODE,2002-11-22,TRETINOIN,VESANOID,1
6918,1998,N/A,020439,001,NP,1998-03-31,TIMOLOL,BETIMOL,1
6919,1998,N/A,020439,002,NP,1998-03-31,TIMOLOL,BETIMOL,1
6920,1998,N/A,020441,002,NCE,1999-02-14,BUDESONIDE,PULMICORT,1
6921,1998,N/A,020441,003,NCE,1999-02-14,BUDESONIDE,PULMICORT,1
6922,1998,N/A,020443,001,NP,2000-09-26,SERMORELIN ACETATE,GEREF,1
6923,1998,N/A,020443,001,ODE,2004-09-26,SERMORELIN ACETATE,GEREF,1
6924,1998,N/A,020443,002,NP,2000-09-26,SERMORELIN ACETATE,GEREF,1
6925,1998,N/A,020443,002,ODE,2004-09-26,SERMORELIN ACETATE,GEREF,1
6926,1998,N/A,020444,001,NCE,2000-09-20,EPOPROSTENOL SODIUM,FLOLAN,1
6927,1998,N/A,020444,001,ODE,2002-09-20,EPOPROSTENOL SODIUM,FLOLAN,1
6928,1998,N/A,020444,002,NCE,2000-09-20,EPOPROSTENOL SODIUM,FLOLAN,1
6929,1998,N/A,020444,002,ODE,2002-09-20,EPOPROSTENOL SODIUM,FLOLAN,1
6930,1998,N/A,020449,001,NCE,2001-05-14,DOCETAXEL,TAXOTERE,1
6931,1998,N/A,020450,001,NCE,2001-08-05,FOSPHENYTOIN SODIUM,CEREBYX,1
6932,1998,N/A,020450,001,ODE,2003-08-05,FOSPHENYTOIN SODIUM,CEREBYX,1
6933,1998,N/A,020451,001,NCE,2000-12-27,PORFIMER SODIUM,PHOTOFRIN,1
6934,1998,N/A,020451,001,ODE,2002-12-27,PORFIMER SODIUM,PHOTOFRIN,1
6935,1998,N/A,020457,001,NE,1999-05-17,ETOPOSIDE PHOSPHATE,ETOPOPHOS,1
6936,1998,N/A,020458,001,NP,2000-01-28,ZINC ACETATE,GALZIN,1
6937,1998,N/A,020458,001,ODE,2004-01-28,ZINC ACETATE,GALZIN,1
6938,1998,N/A,020458,002,NP,2000-01-28,ZINC ACETATE,GALZIN,1
6939,1998,N/A,020458,002,ODE,2004-01-28,ZINC ACETATE,GALZIN,1
6940,1998,N/A,020459,001,NCE,2000-04-17,NALMEFENE HYDROCHLORIDE,REVEX,1
6941,1998,N/A,020459,002,NCE,2000-04-17,NALMEFENE HYDROCHLORIDE,REVEX,1
6942,1998,N/A,020460,001,I-140,1998-10-27,GANCICLOVIR,CYTOVENE,1
6943,1998,N/A,020463,001,NP,2000-01-03,CROMOLYN SODIUM,NASALCROM,1
6944,1998,N/A,020468,001,I-204,2000-09-26,TRIAMCINOLONE ACETONIDE,NASACORT AQ,1
6945,1998,N/A,020468,001,NDF,1999-05-20,TRIAMCINOLONE ACETONIDE,NASACORT AQ,1
6946,1998,N/A,020469,001,NP,1999-06-26,BECLOMETHASONE DIPROPIONATE MONOHYDRATE,VANCENASE AQ,1
6947,1998,N/A,020470,001,NCE,1998-04-12,LORATADINE,CLARITIN-D 24 HOUR,1
6948,1998,N/A,020470,001,NP,1999-08-23,LORATADINE,CLARITIN-D 24 HOUR,1
6949,1998,N/A,020471,001,NCE,2001-12-09,ZILEUTON,ZYFLO,1
6950,1998,N/A,020471,003,NCE,2001-12-09,ZILEUTON,ZYFLO,1
6951,1998,N/A,020472,001,NDF,1999-04-26,ESTRADIOL,ESTRING,1
6952,1998,N/A,020474,001,NCE,1999-12-30,RIMEXOLONE,VEXOL,1
6953,1998,N/A,020475,001,NP,2000-02-07,TRETINOIN,RETIN-A MICRO,1
6954,1998,N/A,020478,001,NCE,2000-06-07,SEVOFLURANE,ULTANE,1
6955,1998,N/A,020482,001,NCE,2000-09-06,ACARBOSE,PRECOSE,1
6956,1998,N/A,020482,002,NCE,2000-09-06,ACARBOSE,PRECOSE,1
6957,1998,N/A,020486,001,NP,1999-12-24,BECLOMETHASONE DIPROPIONATE,VANCERIL DOUBLE STRENGTH,1
6958,1998,N/A,020487,001,I-143,1998-12-15,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6959,1998,N/A,020487,001,I-172,1999-10-04,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6960,1998,N/A,020487,001,I-207,2000-09-26,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6961,1998,N/A,020487,001,NE,1998-06-23,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6962,1998,N/A,020487,002,I-143,1998-12-15,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6963,1998,N/A,020487,002,I-172,1999-10-04,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6964,1998,N/A,020487,002,I-207,2000-09-26,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6965,1998,N/A,020487,002,NE,1998-06-23,VALACYCLOVIR HYDROCHLORIDE,VALTREX,1
6966,1998,N/A,020489,001,NS,1998-09-29,TESTOSTERONE,ANDRODERM,1
6967,1998,N/A,020490,001,NCE,2001-09-06,BRIMONIDINE TARTRATE,ALPHAGAN,1
6968,1998,N/A,020490,001,NP,2000-03-13,BRIMONIDINE TARTRATE,ALPHAGAN,1
6969,1998,N/A,020491,001,NCE,2000-12-28,IBUTILIDE FUMARATE,CORVERT,1
6970,1998,N/A,020496,001,NCE,2000-11-30,GLIMEPIRIDE,AMARYL,1
6971,1998,N/A,020496,002,NCE,2000-11-30,GLIMEPIRIDE,AMARYL,1
6972,1998,N/A,020496,003,NCE,2000-11-30,GLIMEPIRIDE,AMARYL,1
6973,1998,N/A,020497,001,NCE,2002-05-29,TOREMIFENE CITRATE,FARESTON,1
6974,1998,N/A,020497,001,ODE,2004-05-29,TOREMIFENE CITRATE,FARESTON,1
6975,1998,N/A,020498,001,NCE,2000-10-04,BICALUTAMIDE,CASODEX,1
6976,1998,N/A,020499,001,NS,1998-10-06,KETOPROFEN,ACTRON,1
6977,1998,N/A,020500,001,NDF,1998-02-08,ATOVAQUONE,MEPRON,1
6978,1998,N/A,020503,001,NP,1999-08-15,ALBUTEROL SULFATE,PROVENTIL-HFA,1
6979,1998,N/A,020504,001,NS,1999-12-27,HYDROCHLOROTHIAZIDE,MICROZIDE,1
6980,1998,N/A,020505,001,NCE,2001-12-24,TOPIRAMATE,TOPAMAX,1
6981,1998,N/A,020505,002,NCE,2001-12-24,TOPIRAMATE,TOPAMAX,1
6982,1998,N/A,020505,003,NCE,2001-12-24,TOPIRAMATE,TOPAMAX,1
6983,1998,N/A,020505,004,NCE,2001-12-24,TOPIRAMATE,TOPAMAX,1
6984,1998,N/A,020505,005,NCE,2001-12-24,TOPIRAMATE,TOPAMAX,1
6985,1998,N/A,020506,001,NE,1999-10-04,DILTIAZEM MALATE,TIAMATE,1
6986,1998,N/A,020506,002,NE,1999-10-04,DILTIAZEM MALATE,TIAMATE,1
6987,1998,N/A,020506,003,NE,1999-10-04,DILTIAZEM MALATE,TIAMATE,1
6988,1998,N/A,020507,001,NC,1999-10-04,DILTIAZEM MALATE,TECZEM,1
6989,1998,N/A,020507,001,NE,1999-10-04,DILTIAZEM MALATE,TECZEM,1
6990,1998,N/A,020508,001,NDF,1999-08-29,AMMONIUM LACTATE,LAC-HYDRIN,1
6991,1998,N/A,020509,001,NCE,2001-05-15,GEMCITABINE HYDROCHLORIDE,GEMZAR,1
6992,1998,N/A,020509,002,NCE,2001-05-15,GEMCITABINE HYDROCHLORIDE,GEMZAR,1
6993,1998,N/A,020511,001,NCE,2001-12-17,AMLEXANOX,APHTHASOL,1
6994,1998,N/A,020516,001,NP,1998-06-16,IBUPROFEN,CHILDREN'S MOTRIN,1
6995,1998,N/A,020517,001,NP,1998-12-22,LEUPROLIDE ACETATE,LUPRON DEPOT,1
6996,1998,N/A,020517,002,D-34,2000-05-30,LEUPROLIDE ACETATE,LUPRON DEPOT-4,1
6997,1998,N/A,020517,002,NS,2000-05-30,LEUPROLIDE ACETATE,LUPRON DEPOT-4,1
6998,1998,N/A,020519,001,NDF,2000-07-21,CICLOPIROX,LOPROX,1
6999,1998,N/A,020520,001,NS,1998-12-19,RANITIDINE HYDROCHLORIDE,ZANTAC 75,1
7000,1998,N/A,020522,001,NP,1998-12-29,"SOMATROPIN, BIOSYNTHETIC",NUTROPIN AQ,1
7001,1998,N/A,020524,001,D-35,2000-11-25,BUTENAFINE HYDROCHLORIDE,MENTAX,1
7002,1998,N/A,020524,001,I-175,1999-12-31,BUTENAFINE HYDROCHLORIDE,MENTAX,1
7003,1998,N/A,020524,001,NCE,2001-10-18,BUTENAFINE HYDROCHLORIDE,MENTAX,1
7004,1998,N/A,020525,001,NP,1999-07-29,CLOTRIMAZOLE,GYNE-LOTRIMIN 3,1
7005,1998,N/A,020526,002,NP,1999-07-29,CLOTRIMAZOLE,GYNE-LOTRIMIN 3 COMBINATION PACK,1
7006,1998,N/A,020528,001,NCE,2001-04-26,TRANDOLAPRIL,MAVIK,1
7007,1998,N/A,020528,002,NCE,2001-04-26,TRANDOLAPRIL,MAVIK,1
7008,1998,N/A,020528,003,NCE,2001-04-26,TRANDOLAPRIL,MAVIK,1
7009,1998,N/A,020529,001,NDF,2000-03-13,PODOFILOX,CONDYLOX,1
7010,1998,N/A,020530,001,NP,1998-12-21,EPINEPHRINE,IONTOCAINE,1
7011,1998,N/A,020531,001,NDF,1998-09-20,METRONIDAZOLE,METROCREAM,1
7012,1998,N/A,020532,001,NCE,2001-08-26,BENTOQUATAM,IVY BLOCK,1
7013,1998,N/A,020533,001,NCE,2001-09-24,ROPIVACAINE HYDROCHLORIDE MONOHYDRATE,NAROPIN,1
7014,1998,N/A,020533,003,NCE,2001-09-24,ROPIVACAINE HYDROCHLORIDE MONOHYDRATE,NAROPIN,1
7015,1998,N/A,020533,004,NCE,2001-09-24,ROPIVACAINE HYDROCHLORIDE MONOHYDRATE,NAROPIN,1
7016,1998,N/A,020533,005,NCE,2001-09-24,ROPIVACAINE HYDROCHLORIDE MONOHYDRATE,NAROPIN,1
7017,1998,N/A,020535,002,NCE,2002-07-15,BROMFENAC SODIUM,DURACT,1
7018,1998,N/A,020536,001,NP,1999-07-03,NICOTINE,NICOTROL,1
